pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
40316832,,Role of mGluR7 in Alzheimer's disease: pathophysiological insights and therapeutic approaches.,Inflammopharmacology,2025,33,6,2977-2995,10.1007/s10787-025-01765-3,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40316832,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40319815,,Hyperphosphorylated tau-based Alzheimer's Disease drug discovery: Identification of inhibitors of tau aggregation and cytotoxicity.,SLAS Discov,2025,33,,100235,10.1016/j.slasd.2025.100235,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40319815,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
37497712,,Aducanumab in Alzheimer's Disease: A Critical Update.,Curr Med Chem,2024,31,31,5004-5026,10.2174/0929867331666230727103553,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37497712,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39674375,,Targeting tau in Alzheimer's and beyond: Insights into pathology and therapeutic strategies.,Ageing Res Rev,2025,104,,102639,10.1016/j.arr.2024.102639,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39674375,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38750678,,Heparan sulfate proteoglycans: Mediators of cellular and molecular Alzheimer's disease pathogenic factors via tunnelling nanotubes?,Mol Cell Neurosci,2024,129,,103936,10.1016/j.mcn.2024.103936,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38750678,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39329365,,Lost in translation: Inconvenient truths on the utility of mouse models in Alzheimer's disease research.,Elife,2024,13,,,10.7554/eLife.90633,,,,,2024-09-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39329365,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38798082,,Disease-driven domain generalization for neuroimaging-based assessment of Alzheimer's disease.,Hum Brain Mapp,2024,45,8,e26707,10.1002/hbm.26707,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38798082,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40420451,,[Prospects for treating Alzheimer's disease].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,4. Vyp. 2,54-60,10.17116/jnevro202512504254,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40420451,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
37861025,,Recent Advancements in the Treatment of Alzheimer's Disease: A Multitarget-directed Ligand Approach.,Curr Med Chem,2024,31,37,6032-6062,10.2174/0109298673264076230921065945,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37861025,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40717652,,Novel set of plasma proteins classifies Alzheimer's dementia in African American individuals with high accuracy.,Alzheimers Dement,2025,21,7,e70505,10.1002/alz.70505,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40717652,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38446291,,"""Inside Out of Mind"": Alternative Realities, Dementia and Graphic Medicine.",J Med Humanit,2024,45,2,171-184,10.1007/s10912-023-09840-y,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38446291,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39306973,,Current pharmacophore based approaches for the development of new anti-Alzheimer's agents.,Bioorg Med Chem,2024,113,,117926,10.1016/j.bmc.2024.117926,,,,,2024-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39306973,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40489778,,"Alzheimer's Disease: A Review of Molecular Mechanisms and Therapeutic Implications by Targeting Sirtuins, Caspases, and GSK-3.",ACS Chem Neurosci,2025,16,12,2178-2195,10.1021/acschemneuro.5c00207,,,,,2025-06-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40489778,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38351689,,"Designing and Formulation of Nanocarriers for ""Alzheimer's and Parkinson's"" Early Detection and Therapy.",CNS Neurol Disord Drug Targets,2024,23,10,1251-1262,10.2174/0118715273297024240201055550,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38351689,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38945939,,Epigenetic Inhibitors as Alzheimer's Disease Therapeutic Agents.,Chem Pharm Bull (Tokyo),2024,72,7,630-637,10.1248/cpb.c23-00027,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38945939,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39931856,,Tauopathy in AD: Therapeutic Potential of MARK-4.,Curr Alzheimer Res,2024,21,11,779-790,10.2174/0115672050358397250126151707,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39931856,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
37978096,,Efficacy of anti-amyloid-ß monoclonal antibody therapy in early Alzheimer's disease: a systematic review and meta-analysis.,Neurol Sci,2024,45,6,2461-2469,10.1007/s10072-023-07194-w,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37978096,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40576521,,Clinically Accurate Diagnosis of Alzheimer's Disease via Single-Molecule Bioelectronic Label-Free Profiling of Multiple Blood Extracellular Vesicle Biomarkers.,Adv Mater,2025,37,37,e2505262,10.1002/adma.202505262,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40576521,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39700737,,Psychosocial effects of a humanoid robot on informal caregivers of people with dementia: A randomised controlled trial with nested interviews.,Int J Nurs Stud,2025,162,,104967,10.1016/j.ijnurstu.2024.104967,,,,,2025-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39700737,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
36650751,,Use and uptake of technology by people with dementia and their supporters during the COVID-19 pandemic.,Aging Ment Health,2024,28,1,83-94,10.1080/13607863.2022.2163375,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36650751,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39428938,,Alzheimer's Disease Protein Targets: Comprehensive Review and Future Directions.,Curr Pharm Des,2025,31,17,1347-1369,10.2174/0113816128334916241006195142,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39428938,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38729525,,Robot-based solution for helping Alzheimer patients.,SLAS Technol,2024,29,3,100140,10.1016/j.slast.2024.100140,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38729525,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40209218,,Patient-Related Barriers to Digital Technology Adoption in Alzheimer Disease: Systematic Review.,JMIR Aging,2025,8,,e64324,10.2196/64324,,,,,2025-04-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40209218,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38349825,,Deep Learning-Based Eye-Tracking Analysis for Diagnosis of Alzheimer's Disease Using 3D Comprehensive Visual Stimuli.,IEEE J Biomed Health Inform,2024,28,5,2781-2793,10.1109/JBHI.2024.3365172,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38349825,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38806509,,A multimodal machine learning model for predicting dementia conversion in Alzheimer's disease.,Sci Rep,2024,14,1,12276,10.1038/s41598-024-60134-2,,,,,2024-05-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38806509,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
40574306,,The Clinical Trials Landscape for Alzheimer's Disease.,CNS Neurosci Ther,2025,31,6,e70492,10.1111/cns.70492,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40574306,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
39320017,,Reversibility of cognitive worsening observed with BACE inhibitor umibecestat in the Alzheimer's Prevention Initiative (API) Generation Studies.,Alzheimers Dement,2024,20,11,7745-7761,10.1002/alz.14237,,,,,2024-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39320017,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
38833116,,Insights into AlphaFold's breakthrough in neurodegenerative diseases.,Ir J Med Sci,2024,193,5,2577-2588,10.1007/s11845-024-03721-6,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38833116,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
36070437,,Advances in Antioxidant Nanomedicines for Imaging and Therapy of Alzheimer's Disease.,Antioxid Redox Signal,2024,40,13-15,863-888,10.1089/ars.2022.0107,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36070437,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2024:2025[dp]) AND humans[MeSH Terms]"
